"","artist_name","instrumentalness","valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","track_id","album_name","album_release_year","album_release_date","popularity"
"141","Drake",0,0.31,0.527,0.689,-7.87,0.741,0.161,0.498,170.538,"8 Out Of 10","0zqy3ss4CwD6u4QPksS0nI","Scorpion",2018,"2018-06-29",85
"142","Drake",0.00131,0.491,0.754,0.575,-8.393,0.0682,0.045,0.276,86.009,"Mob Ties","7rC5Pl8rQSX4myONQHYPBK","Scorpion",2018,"2018-06-29",89
"143","Drake",0,0.446,0.761,0.598,-7.249,0.182,0.126,0.0839,173.897,"Can’t Take A Joke","1dUHF4RyMmMTveJ0Rby6Xm","Scorpion",2018,"2018-06-29",83
"144","Drake",0,0.519,0.486,0.849,-5.432,0.246,0.0481,0.143,152.086,"Sandra’s Rose","6cblRiEGDRNZgowcm951R3","Scorpion",2018,"2018-06-29",81
"145","Drake",6.5e-06,0.334,0.758,0.491,-9.877,0.138,0.00354,0.292,140.121,"Talk Up (feat. Jay-Z)","4ksuI04WMvUnJbHQjgs3L5","Scorpion",2018,"2018-06-29",88
"146","Drake",0,0.549,0.708,0.547,-7.607,0.314,0.727,0.159,83.8,"Is There More","1Tnw0ItH1Macok8gblnPPd","Scorpion",2018,"2018-06-29",80
"147","Drake",0.000125,0.269,0.687,0.218,-13.539,0.0388,0.85,0.106,91.991,"Peak","11L064movtyopGdLiX4sVg","Scorpion",2018,"2018-06-29",94
"148","Drake",0.0456,0.134,0.776,0.482,-11.269,0.0357,0.477,0.11,136.008,"Summer Games","4HG1YiGBseVKzjyKcmAJen","Scorpion",2018,"2018-06-29",287
"149","Drake",0,0.0371,0.764,0.271,-5.697,0.0414,0.037,0.175,116.019,"Jaded","4c2xt1trwYZpMqPWY35Xi9","Scorpion",2018,"2018-06-29",76
"150","Drake",9.7e-05,0.758,0.585,0.909,-6.474,0.0707,0.0891,0.119,93.372,"Nice For What","3CA9pLiwRIGtUBiMjbZmRw","Scorpion",2018,"2018-06-29",83
"151","Drake",0.000338,0.299,0.807,0.319,-8.152,0.0581,0.133,0.101,94.992,"Finesse","2WP8G2pdddDmnh1xbfKBOI","Scorpion",2018,"2018-06-29",83
"152","Drake",0.00123,0.622,0.657,0.571,-12.519,0.139,0.11,0.0735,167.958,"Ratchet Happy Birthday","4SUwJA3eUVNHExxMPEUhQe","Scorpion",2018,"2018-06-29",102
"153","Drake",0.0103,0.38,0.85,0.473,-5.747,0.209,0.117,0.108,85.454,"That’s How You Feel","41a7dZcq30Ss5kPMayWRV0","Scorpion",2018,"2018-06-29",120
"154","Drake",0,0.123,0.889,0.372,-10.254,0.357,0.013,0.184,133.997,"Blue Tint","4n1bdaKwynQndm47x5HqWX","Scorpion",2018,"2018-06-29",88
"155","Drake",6e-05,0.35,0.835,0.626,-5.833,0.125,0.0589,0.396,91.03,"In My Feelings","2G7V7zsVDxg1yRsu7Ew9RJ","Scorpion",2018,"2018-06-29",77
"156","Drake",0.0128,0.138,0.822,0.318,-12.391,0.0575,0.493,0.11,102.998,"Don’t Matter To Me (with Michael Jackson)","6G8kHiVZ1jW7vHMPVRNZU0","Scorpion",2018,"2018-06-29",147
"157","Drake",0,0.336,0.687,0.429,-13.075,0.192,0.0407,0.142,141.966,"After Dark (feat. Static Major & Ty Dolla $ign)","3mvYQKm8h6M5K5h0nVPY9S","Scorpion",2018,"2018-06-29",97
"158","Drake",7.96e-06,0.104,0.5,0.449,-10.977,0.442,0.422,0.115,144.206,"Final Fantasy","44Du2IM1bGY7dicmLfXbUs","Scorpion",2018,"2018-06-29",92
"159","Drake",0,0.318,0.558,0.414,-7.355,0.358,0.405,0.36,127.094,"March 14","09lmraDvzBT3pUQ2rUtJzK","Scorpion",2018,"2018-06-29",80
"160","Drake",0,0.203,0.736,0.491,-6.892,0.439,0.0681,0.571,141.979,"Free Smoke","05KOgYg8PGeJyyWBPi5ja8","More Life",2017,"2017-03-18",79
"161","Drake",0,0.578,0.913,0.608,-6.839,0.234,0.0671,0.533,97.063,"No Long Talk","6CfrYuD3YRDYdYvH9jNtXY","More Life",2017,"2017-03-18",78
"162","Drake",0.085,0.364,0.809,0.463,-11.377,0.0396,0.256,0.109,111.98,"Passionfruit","5mCPDVBb16L4XQwDdbRUpz","More Life",2017,"2017-03-18",455
"163","Drake",0.00202,0.237,0.735,0.373,-10.478,0.104,0.762,0.288,123.081,"Jorja Interlude","13e6f8t7RKXuxZ0JdaaJRG","More Life",2017,"2017-03-18",96
"165","Drake",0.00545,0.33,0.839,0.521,-10.45,0.166,0.245,0.607,105.992,"Madiba Riddim","76gUmNLXGQVOsGhfcshkFP","More Life",2017,"2017-03-18",111
"166","Drake",1.38e-05,0.375,0.726,0.535,-7.804,0.0476,0.0533,0.0984,98.067,"Blem","2XlHu0HcujBCkWMdIAvrqt","More Life",2017,"2017-03-18",83
"167","Drake",0.0413,0.19,0.609,0.229,-12.36,0.0333,0.558,0.113,111.887,"4422","2fkeWbM6iqTw7oGHTYm2lw","More Life",2017,"2017-03-18",269
"168","Drake",0.000502,0.122,0.877,0.391,-8.196,0.063,0.0317,0.0945,131.018,"Gyalchester","6UjfByV1lDLW0SOVQA4NAi","More Life",2017,"2017-03-18",85
"169","Drake",4.2e-06,0.415,0.745,0.822,-6.354,0.252,0.0103,0.155,86.733,"Skepta Interlude","2dfqS3MRtbLZSZA1IL8xY5","More Life",2017,"2017-03-18",81
"170","Drake",0,0.35,0.925,0.443,-8.216,0.264,0.0172,0.276,136.078,"Portland","2bjwRfXMk4uRgOD9IBYl9h","More Life",2017,"2017-03-18",82
"171","Drake",0,0.532,0.903,0.439,-11.813,0.397,0.0407,0.138,139.112,"Sacrifices","0xl1w2q4VLojeXp4JfazPL","More Life",2017,"2017-03-18",92
"172","Drake",0.00156,0.256,0.766,0.234,-7.544,0.159,0.332,0.358,96.882,"Nothings Into Somethings","6MbH1QiphMCPTqVEVC7UYi","More Life",2017,"2017-03-18",85
"173","Drake",0.0172,0.144,0.766,0.283,-10.33,0.0846,0.111,0.115,97.04,"Teenage Fever","6n3HGiq4v35D6eFOSwqYuo","More Life",2017,"2017-03-18",161
"174","Drake",0.0143,0.0906,0.875,0.6,-6.818,0.0435,0.0189,0.132,119.987,"KMT","2jTujnt0y344ai1rNOywgr","More Life",2017,"2017-03-18",143
"175","Drake",0,0.378,0.526,0.583,-9.172,0.376,0.699,0.372,89.837,"Lose You","2Na0z2gfN67Rzf0vp74Wi3","More Life",2017,"2017-03-18",85
"176","Drake",1.55e-06,0.454,0.856,0.572,-8.429,0.373,0.0136,0.121,82.445,"Can't Have Everything","5f5r2N4Lp9WoULWPH9zp2W","More Life",2017,"2017-03-18",84
"177","Drake",0,0.432,0.688,0.384,-8.824,0.375,0.2,0.708,162.098,"Glow","28irpKCCK9nn9DZSik2zEx","More Life",2017,"2017-03-18",83
"178","Drake",9.55e-06,0.222,0.468,0.266,-11.121,0.13,0.348,0.209,153.294,"Since Way Back","5JUu0unA8VwhTZ9LkMWUVI","More Life",2017,"2017-03-18",91
"179","Drake",0,0.613,0.928,0.481,-9.35,0.287,0.105,0.176,134.007,"Fake Love","343YBumqHu19cGoGARUTsd","More Life",2017,"2017-03-18",85
"180","Drake",0,0.598,0.813,0.551,-7.605,0.353,0.08,0.386,124.957,"Ice Melts","7bJ4mu7MHa3rHiNyKjOoSl","More Life",2017,"2017-03-18",81
"181","Drake",0,0.454,0.618,0.693,-5.943,0.45,0.246,0.112,170.982,"Do Not Disturb","2KvHC9z14GSl4YpkNMX384","More Life",2017,"2017-03-18",80
"182","Drake",0,0.196,0.378,0.566,-7.685,0.0482,0.149,0.382,87.691,"Keep The Family Close","7sBwAWyXfiIgrYQ8BaJESH","Views",2016,"2016-05-06",84
"183","Drake",0.000612,0.0379,0.68,0.712,-7.184,0.0453,0.000803,0.237,100.009,"9","1C7KSXR2GVxknex6I4ANco","Views",2016,"2016-05-06",86
"184","Drake",1.18e-05,0.125,0.429,0.43,-11.373,0.165,0.338,0.138,174.983,"U With Me?","03L2AoiRbWhvt7BDMx1jUB","Views",2016,"2016-05-06",94
"185","Drake",6.6e-06,0.205,0.582,0.677,-7.081,0.172,0.0312,0.122,193.818,"Feel No Ways","3cjF2OFRmip8spwZYQRKxP","Views",2016,"2016-05-06",85
"186","Drake",0,0.237,0.787,0.635,-8.271,0.155,0.0253,0.357,130.018,"Hype","5NFYuqu8V6QXc6mzcLImd6","Views",2016,"2016-05-06",85
"187","Drake",0,0.35,0.623,0.74,-6.942,0.307,0.0635,0.366,82.877,"Weston Road Flows","4PA16FAl8LPmFmOhARawdV","Views",2016,"2016-05-06",82
"188","Drake",2.07e-06,0.341,0.694,0.314,-7.82,0.116,0.611,0.117,119.905,"Redemption","4cRBqWBjuccCowYVHFlXK6","Views",2016,"2016-05-06",80
"189","Drake",0.000234,0.784,0.878,0.406,-9.961,0.248,0.134,0.112,128.014,"With You","3aJkV6DUTSCqOwVwaBDG9B","Views",2016,"2016-05-06",87
"190","Drake",1.49e-05,0.171,0.536,0.449,-10.499,0.103,0.11,0.284,99.889,"Faithful","2qLcJOLrh6Djda4uLbldSA","Views",2016,"2016-05-06",90
"191","Drake",0,0.229,0.834,0.433,-9.607,0.174,0.0258,0.633,133.938,"Still Here","433P7tDcIAi6NLnf4Sh6tI","Views",2016,"2016-05-06",85
"192","Drake",0,0.349,0.59,0.468,-11.083,0.185,0.0789,0.101,92.287,"Controlla","3O8NlPh2LByMU9lSRSHedm","Views",2016,"2016-05-06",91
"193","Drake",0.0018,0.37,0.792,0.625,-5.609,0.0536,0.00776,0.329,103.967,"One Dance","1zi7xx7UVEFkmKfv06H8x0","Views",2016,"2016-05-06",89
"194","Drake",3.84e-06,0.12,0.676,0.432,-9.51,0.502,0.00163,0.0799,145.869,"Grammys","5e574bhjycX1eH2l4Auage","Views",2016,"2016-05-06",88
"195","Drake",1.1e-05,0.292,0.746,0.475,-11.243,0.113,0.0175,0.197,80.006,"Childs Play","3NxAG2ni1lLa8RKL6a0INc","Views",2016,"2016-05-06",91
"196","Drake",2.16e-06,0.0594,0.713,0.462,-10.027,0.123,0.192,0.105,133.053,"Pop Style","5mPSyjLatqB00IkPqRlbTE","Views",2016,"2016-05-06",89
"197","Drake",4.88e-05,0.397,0.794,0.653,-7.839,0.104,0.0489,0.1,117.996,"Too Good","3BtuIIrQlkujKPuWF2B85z","Views",2016,"2016-05-06",84
"198","Drake",0.00242,0.242,0.699,0.255,-8.647,0.0303,0.405,0.0985,132.031,"Summers Over Interlude","3ppVO2tyWRRznNmONvt7Se","Views",2016,"2016-05-06",93
"199","Drake",0,0.275,0.722,0.252,-14.411,0.0761,0.0671,0.0852,79.923,"Fire & Desire","4BhGTc3Cgay2U1QcTS7vQe","Views",2016,"2016-05-06",97
"200","Drake",0,0.112,0.395,0.852,-5.896,0.37,0.0657,0.262,76.428,"Views","7MjSipTto9QljYzZnloXOn","Views",2016,"2016-05-06",82
"201","Drake",0.00019,0.552,0.891,0.628,-7.863,0.0551,0.00258,0.0504,134.966,"Hotline Bling","0wwPcA6wtMf6HUMpIRdeP7","Views",2016,"2016-05-06",85
"202","Drake",4.72e-06,0.276,0.881,0.546,-7.566,0.12,0.00296,0.226,140.032,"Digital Dash","0GR7iJLhj80KD5LkA14ZRn","What A Time To Be Alive",2015,"2015-09-20",82
"203","Drake",0,0.27,0.776,0.675,-6.224,0.266,0.00196,0.227,131.984,"Big Rings","7jslhIiELQkgW9IHeYNOWE","What A Time To Be Alive",2015,"2015-09-20",80
"204","Drake",1.24e-06,0.307,0.824,0.49,-8.391,0.429,0.0369,0.0807,165.948,"Live From The Gutter","2uTG00P1DkhB97pdITkl2O","What A Time To Be Alive",2015,"2015-09-20",85
"205","Drake",3.74e-05,0.171,0.51,0.358,-10.847,0.0467,0.125,0.111,136.036,"Diamonds Dancing","2AGottAzfC8bHzF7kEJ3Wa","What A Time To Be Alive",2015,"2015-09-20",91
"206","Drake",1.27e-05,0.259,0.739,0.416,-9.319,0.285,0.0966,0.1,109.168,"Scholarships","0B5OTb36fzLayn6XQHg5A1","What A Time To Be Alive",2015,"2015-09-20",86
"207","Drake",1.79e-06,0.35,0.845,0.479,-6.065,0.298,0.0104,0.157,170.919,"Plastic Bag","76kyKtPLsFbQkdQ86QrkF4","What A Time To Be Alive",2015,"2015-09-20",79
"208","Drake",0.0016,0.254,0.828,0.55,-9.158,0.255,0.000379,0.134,160.016,"I'm The Plug","6bqtKURdSWkInAJHDkuaL0","What A Time To Be Alive",2015,"2015-09-20",94
"209","Drake",2.95e-06,0.209,0.787,0.329,-9.991,0.391,0.0207,0.118,137.85,"Change Locations","4gowy3WT6D1yhMLgRBlf9C","What A Time To Be Alive",2015,"2015-09-20",87
"210","Drake",0,0.656,0.852,0.553,-7.286,0.187,0.0559,0.332,142.079,"Jumpman","27GmP9AWRs744SzKcpJsTZ","What A Time To Be Alive",2015,"2015-09-20",81
"211","Drake",0.000457,0.312,0.758,0.526,-10.81,0.255,0.513,0.0913,146.054,"Jersey","2ACys0pX0SjmpQmQWzp7wt","What A Time To Be Alive",2015,"2015-09-20",92
"212","Drake",0,0.317,0.744,0.619,-9.143,0.398,0.671,0.123,89.252,"30 for 30 Freestyle","1DmnEYXa4WfbdhAPwNzgD8","What A Time To Be Alive",2015,"2015-09-20",86
"213","Drake",0,0.31,0.714,0.563,-7.574,0.0723,0.0266,0.0776,100.091,"Legend","1ID1QFSNNxi0hiZCNcwjUC","If You're Reading This It's Too Late",2015,"2015-02-12",83
"214","Drake",0,0.553,0.747,0.571,-7.916,0.478,0.38,0.534,172.104,"Energy","79XrkTOfV1AqySNjVlygpW","If You're Reading This It's Too Late",2015,"2015-02-12",82
"215","Drake",2.15e-06,0.888,0.825,0.756,-3.687,0.383,0.265,0.0762,172.938,"10 Bands","12d5QFwzh60IIHlsSnAvps","If You're Reading This It's Too Late",2015,"2015-02-12",74
"216","Drake",0,0.179,0.72,0.412,-8.687,0.223,0.196,0.342,114.408,"Know Yourself","5InOp6q2vvx0fShv3bzFLZ","If You're Reading This It's Too Late",2015,"2015-02-12",84
"217","Drake",1.06e-06,0.618,0.823,0.467,-10.394,0.301,0.543,0.135,95.026,"No Tellin'","2durxb17bXcmQJHSt8JAdO","If You're Reading This It's Too Late",2015,"2015-02-12",87
"218","Drake",3.77e-05,0.142,0.905,0.492,-8.598,0.0595,0.0149,0.371,110.017,"Madonna","4v7SAP4KD96BFLWiCd1vF0","If You're Reading This It's Too Late",2015,"2015-02-12",84
"219","Drake",0,0.498,0.868,0.623,-8.595,0.101,0.0249,0.125,105.446,"6 God","3a8tAZFJxlmBwOtrf5L1oC","If You're Reading This It's Too Late",2015,"2015-02-12",85
"220","Drake",8.81e-06,0.166,0.521,0.392,-7.88,0.17,0.747,0.198,91.939,"Star67","2mmUoyPxzbxehpfm1TpTRK","If You're Reading This It's Too Late",2015,"2015-02-12",81
"221","Drake",8.8e-05,0.389,0.605,0.51,-8.094,0.423,0.165,0.104,65.255,"Preach","1OHoBC4icbuNhpSxP400sv","If You're Reading This It's Too Late",2015,"2015-02-12",83
"222","Drake",7.34e-06,0.195,0.312,0.466,-8.163,0.0509,0.729,0.215,135.44,"Wednesday Night Interlude","6oLHyWvmk6bKrA91EIYZBp","If You're Reading This It's Too Late",2015,"2015-02-12",84
"223","Drake",0.000337,0.304,0.926,0.427,-7.584,0.105,0.0703,0.0818,96.025,"Used To","63p3Slj0shAFP0Q7dQetj5","If You're Reading This It's Too Late",2015,"2015-02-12",82
"224","Drake",0,0.326,0.568,0.535,-9.306,0.513,0.217,0.114,83.589,"6 Man","4kdfjhj9xNkYU0R8xlDy8k","If You're Reading This It's Too Late",2015,"2015-02-12",87
"225","Drake",0,0.098,0.555,0.481,-7.419,0.0322,0.124,0.101,107.793,"Now & Forever","4zLOwx1yRJXWkHKt1XzF1p","If You're Reading This It's Too Late",2015,"2015-02-12",83
"226","Drake",0,0.119,0.651,0.55,-8.215,0.0496,0.0403,0.165,107.567,"Company","6ImxYXeLDQPIv4qo7bMhSk","If You're Reading This It's Too Late",2015,"2015-02-12",85
"227","Drake",0,0.223,0.545,0.476,-7.444,0.284,0.168,0.13,154.362,"You & The 6","2YaDRtIlQiZ5WDDB2YuEOC","If You're Reading This It's Too Late",2015,"2015-02-12",83
"228","Drake",0.000144,0.378,0.697,0.235,-8.651,0.0534,0.62,0.107,99.947,"Jungle","7JXZq0JgG2zTrSOAgY8VMC","If You're Reading This It's Too Late",2015,"2015-02-12",82
"229","Drake",0,0.383,0.554,0.85,-4.155,0.251,0.107,0.155,128.429,"6PM In New York","5mZJwWdxAOR4xUvSGZvvMU","If You're Reading This It's Too Late",2015,"2015-02-12",77
"230","Drake",0,0.3,0.597,0.679,-5.401,0.39,0.115,0.231,79.95,"Tuscan Leather","4MOy68Xuz84lkfu1NQH6Bg","Nothing Was The Same (Deluxe)",2013,"2013-01-01",78
"231","Drake",0,0.271,0.484,0.78,-5.264,0.135,0.147,0.057,137.101,"Furthest Thing","6E1ILfm6wNkA6kautk3mQP","Nothing Was The Same (Deluxe)",2013,"2013-01-01",81
"232","Drake",0,0.567,0.794,0.522,-7.829,0.159,0.0328,0.156,86.318,"Started From the Bottom","5bm0CcD5R9Nj04QbMvwugt","Nothing Was The Same (Deluxe)",2013,"2013-01-01",82
"233","Drake",0,0.369,0.832,0.427,-8.516,0.257,0.0474,0.101,99.935,"Wu-Tang Forever","7J8g9TwJYxmO0Xy3L916er","Nothing Was The Same (Deluxe)",2013,"2013-01-01",83
"234","Drake",3.37e-05,0.294,0.654,0.342,-11.305,0.101,0.0487,0.313,103.064,"Own It","1dHUNRY8eVXvSo6kvyFyNx","Nothing Was The Same (Deluxe)",2013,"2013-01-01",90
"235","Drake",0,0.414,0.779,0.799,-6.359,0.15,0.158,0.209,109.944,"Worst Behavior","0MmqaSn9dzP5GHxZ933V4l","Nothing Was The Same (Deluxe)",2013,"2013-01-01",81
"236","Drake",0,0.448,0.738,0.491,-9.726,0.413,0.626,0.126,94.378,"From Time","5eCRkTcecpAXVWtS11GP5C","Nothing Was The Same (Deluxe)",2013,"2013-01-01",86
"237","Drake",2.68e-05,0.287,0.776,0.413,-7.438,0.0952,0.00415,0.0724,100.003,"Hold On, We're Going Home","6GCsFtfTR4R9Y0ECkFJhNr","Nothing Was The Same (Deluxe)",2013,"2013-01-01",81
"238","Drake",0,0.469,0.683,0.488,-9.473,0.135,0.408,0.132,75.039,"Connect","4AUo4CPTghr09esofcujq2","Nothing Was The Same (Deluxe)",2013,"2013-01-01",86
"239","Drake",0,0.502,0.831,0.651,-8.363,0.437,0.0125,0.0809,120.064,"The Language","4yQqhoEeRcsMfr7tqEea7f","Nothing Was The Same (Deluxe)",2013,"2013-01-01",85
"240","Drake",0,0.134,0.419,0.494,-8.782,0.345,0.0567,0.144,67.622,"305 To My City","7wbClNblLd3hkosmuYAdN9","Nothing Was The Same (Deluxe)",2013,"2013-01-01",86
"241","Drake",0,0.148,0.637,0.569,-5.858,0.55,0.173,0.18,140.269,"Too Much","4XKBoqWQjPdNM4t0znWu7E","Nothing Was The Same (Deluxe)",2013,"2013-01-01",79
"242","Drake",1.11e-05,0.264,0.521,0.762,-6.75,0.534,0.139,0.114,164.289,"Pound Cake / Paris Morton Music 2","7EAI848gzAJpFsEmk6Wi3c","Nothing Was The Same (Deluxe)",2013,"2013-01-01",84
"243","Drake",0,0.405,0.558,0.468,-5.812,0.173,0.159,0.586,81.977,"Come Thru","3eN46sMTppXYMAyWi37wn1","Nothing Was The Same (Deluxe)",2013,"2013-01-01",76
"244","Drake",0,0.422,0.67,0.515,-6.977,0.397,0.0705,0.25,122.006,"All Me","7y911sqgHGHcyU4ivapjwi","Nothing Was The Same (Deluxe)",2013,"2013-01-01",80
"245","Drake",0,0.296,0.522,0.679,-5.401,0.405,0.114,0.231,79.849,"Tuscan Leather","3rE5PBReux0vbrIqbWFLnt","Nothing Was The Same",2013,"2013-01-01",78
"246","Drake",0,0.271,0.484,0.78,-5.264,0.135,0.147,0.0572,137.105,"Furthest Thing","7EdJ8z6IBotTjO50DfzzuV","Nothing Was The Same",2013,"2013-01-01",81
"247","Drake",0,0.579,0.793,0.524,-7.827,0.156,0.0319,0.156,86.325,"Started From the Bottom","5DI9jxTHrEiFAhStG7VA8E","Nothing Was The Same",2013,"2013-01-01",82
"248","Drake",0,0.368,0.836,0.427,-8.516,0.27,0.0474,0.101,99.912,"Wu-Tang Forever","5LAKjqbB5uurPpxFEicd9S","Nothing Was The Same",2013,"2013-01-01",83
"249","Drake",3.51e-05,0.292,0.653,0.341,-11.305,0.102,0.0481,0.312,103.061,"Own It","7pjJBo6DULg6YK66PA8v7r","Nothing Was The Same",2013,"2013-01-01",90
"250","Drake",0,0.414,0.78,0.799,-6.359,0.15,0.158,0.209,109.944,"Worst Behavior","48RN2EOOyG2Gs5Pyla7ZJj","Nothing Was The Same",2013,"2013-01-01",81
"251","Drake",0,0.448,0.739,0.491,-9.726,0.413,0.626,0.126,94.391,"From Time","0GaBIpyHvytM1UBYmqXu08","Nothing Was The Same",2013,"2013-01-01",86
"252","Drake",2.73e-05,0.287,0.777,0.414,-7.44,0.0946,0.00421,0.0724,100.002,"Hold On, We're Going Home","2aSC2xhRxOLiiZZVjhbylH","Nothing Was The Same",2013,"2013-01-01",81
"253","Drake",0,0.465,0.683,0.49,-9.469,0.135,0.406,0.132,75.03,"Connect","4K3BhUMfBHZuUfeC3kbhrQ","Nothing Was The Same",2013,"2013-01-01",86
"254","Drake",0,0.502,0.831,0.651,-8.363,0.437,0.0125,0.0809,120.065,"The Language","3IQgeOgdHIag6mu0mgKRgQ","Nothing Was The Same",2013,"2013-01-01",85
"255","Drake",0,0.132,0.419,0.495,-8.781,0.348,0.056,0.144,67.622,"305 To My City","5ThJAPtuOCTV8owZUop495","Nothing Was The Same",2013,"2013-01-01",86
"256","Drake",0,0.147,0.681,0.569,-5.859,0.546,0.173,0.18,140.532,"Too Much","6UgxOrbHWJeqHvh0ost7Aa","Nothing Was The Same",2013,"2013-01-01",79
"257","Drake",1.13e-05,0.264,0.52,0.761,-6.75,0.536,0.139,0.114,164.083,"Pound Cake / Paris Morton Music 2","4NVNapccSX7E5JLiW0uQEy","Nothing Was The Same",2013,"2013-01-01",84
"258","Drake",2.1e-06,0.584,0.489,0.57,-10.291,0.306,0.759,0.179,185.516,"Over My Dead Body","2Gnsof1hvZzjE1xdLRpjtf","Take Care (Deluxe)",2011,"2011-11-15",90
"259","Drake",0,0.177,0.566,0.465,-11.714,0.235,0.0555,0.567,143.015,"Shot For Me","6Z01gUquJsjJC67uNWm6P0","Take Care (Deluxe)",2011,"2011-11-15",93
"260","Drake",0.000353,0.425,0.636,0.566,-7.16,0.106,0.365,0.0917,151.894,"Headlines","6LxSe8YmdPxy095Ux6znaQ","Take Care (Deluxe)",2011,"2011-11-15",84
"261","Drake",0,0.294,0.418,0.546,-9.057,0.238,0.227,0.229,160.152,"Crew Love","0V4l4GQhgnWQGtCWpvA7va","Take Care (Deluxe)",2011,"2011-11-15",88
"262","Drake",1.22e-05,0.299,0.629,0.515,-10.358,0.265,0.0267,0.0888,121.845,"Take Care","124NFj84ppZ5pAxTuVQYCQ","Take Care (Deluxe)",2011,"2011-11-15",90
"263","Drake",0.00178,0.312,0.492,0.26,-17.341,0.0921,0.646,0.0705,111.519,"Marvins Room","047fCsbO4NdmwCBn8pcUXl","Take Care (Deluxe)",2011,"2011-11-15",113
"264","Drake",0,0.801,0.711,0.543,-12.692,0.112,0.412,0.505,102.01,"Buried Alive Interlude","1ZyudLFv35SRvY5SvTZqJx","Take Care (Deluxe)",2011,"2011-11-15",93
"265","Drake",0,0.397,0.487,0.712,-7.323,0.27,5.2e-05,0.198,156.209,"Under Ground Kings","1D9XLqQp2YYiOxrr5KLb8K","Take Care (Deluxe)",2011,"2011-11-15",85
"266","Drake",0,0.217,0.386,0.488,-7.303,0.422,0.00171,0.64,193.397,"We'll Be Fine","7udsBKuqnJ5csWTAkR0vEI","Take Care (Deluxe)",2011,"2011-11-15",83
"267","Drake",0.000148,0.355,0.684,0.486,-10.155,0.132,0.00268,0.157,131.913,"Make Me Proud","7yfg0Eer6UZZt5tZ1XdsWz","Take Care (Deluxe)",2011,"2011-11-15",90
"268","Drake",0,0.303,0.417,0.887,-5.551,0.367,0.0786,0.834,167.579,"Lord Knows","1QBwk6GTCxVdC2hoSw9tlM","Take Care (Deluxe)",2011,"2011-11-15",80
"269","Drake",1.27e-05,0.158,0.441,0.403,-11.18,0.147,0.255,0.13,139.92,"Cameras / Good Ones Go Interlude - Medley","2FbGlEPAjNhWvrVvlentVq","Take Care (Deluxe)",2011,"2011-11-15",92
"270","Drake",6.78e-05,0.123,0.397,0.172,-15.698,0.0445,0.841,0.108,101.275,"Doing It Wrong","4eSGSqP2TZvvX0kadZZttM","Take Care (Deluxe)",2011,"2011-11-15",101
"271","Drake",0,0.509,0.567,0.309,-14.254,0.385,0.166,0.12,65.041,"The Real Her","74atKkOasLOVzvqB6mYgga","Take Care (Deluxe)",2011,"2011-11-15",97
"272","Drake",0,0.271,0.495,0.351,-14.669,0.34,0.485,0.0967,134.369,"Look What You've Done","7t1lBIr3WIEtqQEOdZFMUf","Take Care (Deluxe)",2011,"2011-11-15",100
"273","Drake",0,0.359,0.444,0.627,-8.744,0.252,0.123,0.0795,98.21,"HYFR (Hell Ya Fucking Right)","0m1KYWlT6LhFRBDVq9UNx4","Take Care (Deluxe)",2011,"2011-11-15",87
"274","Drake",7.76e-05,0.31,0.446,0.239,-15.327,0.0876,0.574,0.12,104.675,"Practice","0jF2AdhsalO1L7KkhK4LE5","Take Care (Deluxe)",2011,"2011-11-15",101
"275","Drake",0,0.793,0.556,0.702,-10.079,0.205,0.517,0.343,155.948,"The Ride","4xRxYWgAtL6pzRz94GlZlA","Take Care (Deluxe)",2011,"2011-11-15",90
"276","Drake",6.12e-05,0.39,0.766,0.442,-8.558,0.356,0.000107,0.111,201.8,"The Motto","4Kz4RdRCceaA9VgTqBhBfa","Take Care (Deluxe)",2011,"2011-11-15",86
"277","Drake",0,0.53,0.55,0.758,-6.472,0.347,0.433,0.162,89.368,"Fireworks","73tgFzBug5Ifk1Retdtwk7","Thank Me Later",2010,"2010-01-01",81
"278","Drake",0.0258,0.949,0.758,0.654,-7.097,0.116,0.00879,0.0797,151.008,"Karaoke","5bDEA48Dxyxoc3K4Dt7yRE","Thank Me Later",2010,"2010-01-01",193
"279","Drake",0,0.637,0.547,0.741,-8.127,0.163,0.822,0.117,82.589,"The Resistance","0llA0pYA6GpGk7fTjew0wO","Thank Me Later",2010,"2010-01-01",84
"280","Drake",0,0.45,0.35,0.845,-5.614,0.2,0.0107,0.123,99.643,"Over","6BdgtqiV3oXNqBikezwdvC","Thank Me Later",2010,"2010-01-01",82
"281","Drake",0,0.704,0.667,0.734,-6.064,0.119,0.0386,0.108,128.318,"Show Me A Good Time","7v0hKO3RYhEXt2EPXf4AOS","Thank Me Later",2010,"2010-01-01",81
"282","Drake",1.49e-05,0.276,0.606,0.811,-4.667,0.278,0.00782,0.349,156.347,"Up All Night","75L0qdzRnhwV62UXoNq3pE","Thank Me Later",2010,"2010-01-01",78
"283","Drake",1.98e-06,0.28,0.53,0.884,-5.581,0.457,0.332,0.355,87.194,"Fancy","3fpTMuD1u3gJlVI4FadVHs","Thank Me Later",2010,"2010-01-01",79
"284","Drake",0,0.399,0.59,0.434,-9.298,0.069,0.411,0.0979,119.905,"Shut It Down","3d8PDk3B4am5c6TsUCznUW","Thank Me Later",2010,"2010-01-01",86
