"","Date","Price"
"820",2023-01-12,127.901818719503
"821",2023-01-13,129.01079402632
"822",2023-01-14,129.5316763674
"823",2023-01-15,131.077520734478
"824",2023-01-16,131.968061511164
"825",2023-01-17,130.859086204347
"826",2023-01-18,132.337719946769
"827",2023-01-19,138.991571787668
"828",2023-01-20,138.252254916457
"829",2023-01-21,137.217211296762
"830",2023-01-22,138.060032529942
"831",2023-01-23,139.346443885849
"832",2023-01-24,139.612597959485
"833",2023-01-25,137.956528167973
"834",2023-01-26,141.357385775543
"835",2023-01-27,143.427473014934
"836",2023-01-28,141.276412975363
"837",2023-01-29,140.423158092831
"838",2023-01-30,139.656956971758
"839",2023-01-31,139.656956971758
"840",2023-02-01,140.100547094485
"841",2023-02-02,138.843708413426
"842",2023-02-03,138.917640100547
"843",2023-02-04,139.606549003266
"844",2023-02-05,140.413076499133
"845",2023-02-06,139.656956971758
"846",2023-02-07,140.026615407364
"847",2023-02-08,146.089013751294
"848",2023-02-09,146.089013751294
"849",2023-02-10,146.606535561142
"850",2023-02-11,145.12790181872
"851",2023-02-12,144.19703466724
"852",2023-02-13,139.730888658879
"853",2023-02-14,149.342007984622
"854",2023-02-15,145.793287002809
"855",2023-02-16,140.839863965696
"856",2023-02-17,134.555670560402
"857",2023-02-18,137.926283386878
"858",2023-02-19,136.897960829648
"859",2023-02-20,136.40396273843
"860",2023-02-21,134.629602247523
"861",2023-02-22,138.769776726305
"862",2023-02-23,138.769776726305
"863",2023-02-24,135.442850805855
"864",2023-02-25,136.375798286193
"865",2023-02-26,136.126718911726
"866",2023-02-27,134.851397308887
"867",2023-02-28,136.847552861156
"868",2023-03-01,137.266499088176
"869",2023-03-02,138.252254916457
"870",2023-03-03,138.547981664942
"871",2023-03-04,138.758686973237
"872",2023-03-05,138.81202340466
"873",2023-03-06,141.80097589827
"874",2023-03-07,139.361230223274
"875",2023-03-08,131.006949578589
"876",2023-03-09,130.489427768742
"877",2023-03-10,135.812509241461
"878",2023-03-11,134.34731762397
"879",2023-03-12,134.424609842324
"880",2023-03-13,140.174478781606
"881",2023-03-14,128.419340529351
"882",2023-03-15,128.271477155109
"883",2023-03-16,130.489427768742
"884",2023-03-17,132.633446695254
"885",2023-03-18,133.325716129206
"886",2023-03-19,135.883080397349
"887",2023-03-20,136.034304302824
"888",2023-03-21,140.174478781606
"889",2023-03-22,140.692000591454
"890",2023-03-23,139.287298536153
"891",2023-03-24,138.621913352063
"892",2023-03-25,138.349710322208
"893",2023-03-26,137.489414326617
"894",2023-03-27,134.629602247523
"895",2023-03-28,138.47404997782
"896",2023-03-29,140.544137217211
"897",2023-03-30,138.991571787668
"898",2023-03-31,139.656956971758
"899",2023-04-01,139.058782412324
"900",2023-04-02,139.169679943005
"901",2023-04-03,136.034304302824
"902",2023-04-04,140.692000591454
"903",2023-04-05,140.987727339938
"904",2023-04-06,151.559958598255
"905",2023-04-07,160.431761052787
"906",2023-04-08,157.951689002998
"907",2023-04-09,163.27813100695
"908",2023-04-10,164.128345408842
"909",2023-04-11,165.97663758687
"910",2023-04-12,174.109123170191
"911",2023-04-13,181.132633446695
"912",2023-04-14,191.483069643649
"913",2023-04-15,186.711115293106
"914",2023-04-16,189.382737623163
"915",2023-04-17,192.22238651486
"916",2023-04-18,191.113411208044
"917",2023-04-19,185.938193109567
"918",2023-04-20,190.004435901227
"919",2023-04-21,184.82921780275
"920",2023-04-22,188.576210127297
"921",2023-04-23,190.659739491619
"922",2023-04-24,191.483069643649
"923",2023-04-25,192.592044950466
"924",2023-04-26,195.918970870915
"925",2023-04-27,195.179653999704
"926",2023-04-28,199.61555522697
"927",2023-04-29,200.026286822088
"928",2023-04-30,205.55649437063
"929",2023-05-01,210.618329839699
"930",2023-05-02,210.33564985953
"931",2023-05-03,217.72881857164
"932",2023-05-04,216.250184829218
"933",2023-05-05,214.075723443303
"934",2023-05-06,210.91654168691
"935",2023-05-07,207.748040810291
"936",2023-05-08,206.269407067869
"937",2023-05-09,205.160431761053
"938",2023-05-10,206.639065503475
"939",2023-05-11,205.160431761053
"940",2023-05-12,208.487357681502
"941",2023-05-13,207.563211592489
"942",2023-05-14,208.235317839044
"943",2023-05-15,205.899748632264
"944",2023-05-16,209.965991423924
"945",2023-05-17,215.880526393612
"946",2023-05-18,211.444625166346
"947",2023-05-19,207.748040810291
"948",2023-05-20,206.655868159639
"949",2023-05-21,202.774454585781
"950",2023-05-22,198.876238355759
"951",2023-05-23,201.833505840603
"952",2023-05-24,197.767263048943
"953",2023-05-25,197.397604613337
"954",2023-05-26,199.61555522697
"955",2023-05-27,199.697701545994
"956",2023-05-28,201.252614013223
"957",2023-05-29,202.737115349861
"958",2023-05-30,204.051456454236
"959",2023-05-31,202.572822711814
"960",2023-06-01,205.160431761053
"961",2023-06-02,199.61555522697
"962",2023-06-03,200.465769628863
"963",2023-06-04,198.588726239177
"964",2023-06-05,195.918970870915
"965",2023-06-06,198.490507814258
"966",2023-06-07,198.876238355759
"967",2023-06-08,198.136921484548
"968",2023-06-09,207.378382374686
"969",2023-06-10,208.064890897953
"970",2023-06-11,213.040877501916
"971",2023-06-12,217.359160136034
"972",2023-06-13,217.359160136034
"973",2023-06-14,215.880526393612
"974",2023-06-15,222.164719798906
"975",2023-06-16,219.946769185273
"976",2023-06-17,220.434046214026
"977",2023-06-18,221.425402927695
"978",2023-06-19,222.164719798906
"979",2023-06-20,222.164719798906
"980",2023-06-21,219.207452314062
"981",2023-06-22,226.970279461777
"982",2023-06-23,222.534378234511
"983",2023-06-24,221.475810896187
"984",2023-06-25,218.972215127767
"985",2023-06-26,220.316427620878
"986",2023-06-27,215.880526393612
"987",2023-06-28,210.705308295135
"988",2023-06-29,206.639065503475
"989",2023-06-30,208.117699245897
"990",2023-07-01,208.436949713011
"991",2023-07-02,208.033685965077
"992",2023-07-03,206.639065503475
"993",2023-07-04,211.444625166346
"994",2023-07-05,207.378382374686
"995",2023-07-06,206.639065503475
"996",2023-07-07,211.444625166346
"997",2023-07-08,205.798932695281
"998",2023-07-09,201.110991625556
"999",2023-07-10,197.397604613337
"1000",2023-07-11,199.61555522697
"1001",2023-07-12,194.440337128493
"1002",2023-07-13,191.483069643649
"1003",2023-07-14,189.634777465622
"1004",2023-07-15,192.709663543613
"1005",2023-07-16,194.137889317543
"1006",2023-07-17,195.54931243531
"1007",2023-07-18,195.54931243531
"1008",2023-07-19,194.809995564099
"1009",2023-07-20,198.876238355759
"1010",2023-07-21,189.634777465622
"1011",2023-07-22,193.785033538102
"1012",2023-07-23,194.33952119151
"1013",2023-07-24,193.701020257282
"1014",2023-07-25,200.354872098181
"1015",2023-07-26,190.004435901227
"1016",2023-07-27,193.331361821677
"1017",2023-07-28,191.113411208044
"1018",2023-07-29,191.852728079255
"1019",2023-07-30,190.945384646405
"1020",2023-07-31,194.070678692888
"1021",2023-08-01,187.786485287594
"1022",2023-08-02,186.307851545172
"1023",2023-08-03,183.350584060328
"1024",2023-08-04,201.094188969392
"1025",2023-08-05,195.834957590096
"1026",2023-08-06,198.120118828384
"1027",2023-08-07,202.94248114742
"1028",2023-08-08,201.094188969392
"1029",2023-08-09,191.852728079255
"1030",2023-08-10,189.634777465622
"1031",2023-08-11,188.525802158805
"1032",2023-08-12,188.747597220169
"1033",2023-08-13,186.061412588102
"1034",2023-08-14,186.307851545172
"1035",2023-08-15,180.971912387736
"1036",2023-08-16,178.175365961851
"1037",2023-08-17,177.066390655035
"1038",2023-08-18,174.848440041402
"1039",2023-08-19,175.746181956444
"1040",2023-08-20,175.369322382482
"1041",2023-08-21,176.327073783824
"1042",2023-08-22,174.478781605796
"1043",2023-08-23,173.000147863374
"1044",2023-08-24,171.891172556558
"1045",2023-08-25,175.218098477007
"1046",2023-08-26,176.61271893861
"1047",2023-08-27,179.805223609748
"1048",2023-08-28,180.76297501109
"1049",2023-08-29,185.568534673961
"1050",2023-08-30,181.502291882301
"1051",2023-08-31,186.677509980778
"1052",2023-09-01,184.089900931539
